Date,AAPL,GLD
2020-06-19,85.09944152832031,164.02999877929688
2020-06-22,87.32596588134766,165.08999633789062
2020-06-23,89.18990325927734,166.47999572753906
2020-06-24,87.61553192138672,165.89999389648438
2020-06-25,88.77867126464844,165.8000030517578
2020-06-26,86.05088806152344,166.5399932861328
2020-06-29,88.0340805053711,166.6300048828125
2020-06-30,88.76895141601562,167.3699951171875
2020-07-01,88.60104370117188,166.6199951171875
2020-07-02,88.60104370117188,166.97999572753906
2020-07-06,90.97115325927734,167.97999572753906
2020-07-07,90.68887329101562,169.0399932861328
2020-07-08,92.80103302001953,170.08999633789062
2020-07-09,93.20011901855469,169.6300048828125
2020-07-10,93.36312103271484,169.19000244140625
2020-07-13,92.93243408203125,169.39999389648438
2020-07-14,94.47032165527344,170.19000244140625
2020-07-15,95.1200180053711,170.33999633789062
2020-07-16,93.94957733154297,168.72999572753906
2020-07-17,93.759765625,170.1199951171875
2020-07-20,95.73565673828125,170.94000244140625
2020-07-21,94.41434478759766,173.0
2020-07-22,94.6795883178711,175.6300048828125
2020-07-23,90.37010192871094,177.17999267578125
2020-07-24,90.1462173461914,178.6999969482422
2020-07-27,92.28272247314453,182.22999572753906
2020-07-28,90.76676177978516,183.75
2020-07-29,92.50659942626953,185.1300048828125
2020-07-30,93.6259536743164,183.75999450683594
2020-07-31,103.42752838134766,185.42999267578125
2020-08-03,106.03363800048828,185.63999938964844
2020-08-04,106.74175262451172,189.58999633789062
2020-08-05,107.12864685058594,191.35000610351562
2020-08-06,110.86628723144531,193.88999938964844
2020-08-07,108.34564208984375,190.80999755859375
2020-08-10,109.92044830322266,190.14999389648438
2020-08-11,106.65142822265625,179.94000244140625
2020-08-12,110.1958999633789,179.10000610351562
2020-08-13,112.1460952758789,183.3300018310547
2020-08-14,112.0461654663086,182.5399932861328
2020-08-17,111.75361633300781,186.5
2020-08-18,112.68484497070312,188.17999267578125
2020-08-19,112.82624816894531,182.24000549316406
2020-08-20,115.32980346679688,183.5
2020-08-21,121.27304077148438,182.02999877929688
2020-08-24,122.72349548339844,181.0
2020-08-25,121.7166976928711,181.22000122070312
2020-08-26,123.37191772460938,183.36000061035156
2020-08-27,121.89710235595703,181.24000549316406
2020-08-28,121.69963836669922,184.38999938964844
2020-08-31,125.82673645019531,184.8300018310547
2020-09-01,130.83876037597656,185.0500030517578
2020-09-02,128.1279754638672,182.6199951171875
2020-09-03,117.86994171142578,181.13999938964844
2020-09-04,117.94794464111328,181.63999938964844
2020-09-08,110.01063537597656,181.2899932861328
2020-09-09,114.39857482910156,183.0500030517578
2020-09-10,110.66394805908203,182.4600067138672
2020-09-11,109.2110595703125,182.4499969482422
2020-09-14,112.4874038696289,183.88999938964844
2020-09-15,112.66291809082031,183.4499969482422
2020-09-16,109.33782958984375,183.97000122070312
2020-09-17,107.5924072265625,182.9600067138672
2020-09-18,104.17955780029297,183.1999969482422
2020-09-21,107.33887481689453,179.52000427246094
2020-09-22,109.02580261230469,178.64999389648438
2020-09-23,104.45259094238281,174.7899932861328
2020-09-24,105.52518463134766,175.44000244140625
2020-09-25,109.48408508300781,174.94000244140625
2020-09-28,112.09734344482422,176.6999969482422
2020-09-29,111.24901580810547,178.19000244140625
2020-09-30,112.92619323730469,177.1199951171875
2020-10-01,113.88178253173828,178.6999969482422
2020-10-02,110.20565795898438,178.5399932861328
2020-10-05,113.59900665283203,179.41000366210938
2020-10-06,110.3421630859375,177.3000030517578
2020-10-07,112.21436309814453,177.22000122070312
2020-10-08,112.10710144042969,177.85000610351562
2020-10-09,114.05730438232422,181.0800018310547
2020-10-12,121.30227661132812,180.55999755859375
2020-10-13,118.08445739746094,177.72000122070312
2020-10-14,118.1722183227539,178.27000427246094
2020-10-15,117.70414733886719,178.9199981689453
2020-10-16,116.05625915527344,178.3000030517578
2020-10-19,113.09195709228516,178.38999938964844
2020-10-20,114.58386993408203,179.25
2020-10-21,113.95979309082031,180.60000610351562
2020-10-22,112.86766815185547,178.8300018310547
2020-10-23,112.17537689208984,178.63999938964844
2020-10-26,112.18511962890625,178.5500030517578
2020-10-27,113.69650268554688,179.02000427246094
2020-10-28,108.43099212646484,176.1300048828125
2020-10-29,112.44837188720703,175.39999389648438
2020-10-30,106.14924621582031,176.1999969482422
2020-11-02,106.06147766113281,177.91000366210938
2020-11-03,107.68991088867188,178.9199981689453
2020-11-04,112.08760070800781,178.82000732421875
2020-11-05,116.06598663330078,182.92999267578125
2020-11-06,115.93415832519531,183.19000244140625
2020-11-09,113.6191635131836,175.0800018310547
2020-11-10,113.27729797363281,175.66000366210938
2020-11-11,116.71556854248047,174.89999389648438
2020-11-12,116.44207000732422,175.9600067138672
2020-11-13,116.49090576171875,177.16000366210938
2020-11-16,117.50675201416016,177.14999389648438
2020-11-17,116.61788940429688,176.5
2020-11-18,115.2894515991211,175.49000549316406
2020-11-19,115.88529968261719,175.16000366210938
2020-11-20,114.61548614501953,175.69000244140625
2020-11-23,111.2065200805664,172.22999572753906
2020-11-24,112.4958724975586,169.58999633789062
2020-11-25,113.33589935302734,169.50999450683594
2020-11-27,113.8829116821289,167.7899932861328
2020-11-30,116.28578186035156,166.6699981689453
2020-12-01,119.87057495117188,170.17999267578125
2020-12-02,120.22220611572266,171.4600067138672
2020-12-03,120.08544921875,172.80999755859375
2020-12-04,119.4114761352539,172.32000732421875
2020-12-07,120.87665557861328,174.88999938964844
2020-12-08,121.49202728271484,175.5
2020-12-09,118.952392578125,172.5
2020-12-10,120.37849426269531,172.1699981689453
2020-12-11,119.56775665283203,172.49000549316406
2020-12-14,118.952392578125,171.5399932861328
2020-12-15,124.9107437133789,173.94000244140625
2020-12-16,124.8423843383789,174.89999389648438
2020-12-17,125.71173858642578,176.74000549316406
2020-12-18,123.71908569335938,176.44000244140625
2020-12-21,125.25262451171875,175.8800048828125
2020-12-22,128.81788635253906,174.49000549316406
2020-12-23,127.91928100585938,175.64999389648438
2020-12-24,128.90577697753906,176.35000610351562
2020-12-28,133.5161895751953,175.7100067138672
2020-12-29,131.7384490966797,176.35000610351562
2020-12-30,130.61512756347656,177.6999969482422
2020-12-31,129.6090850830078,178.36000061035156
2021-01-04,126.40523529052734,182.3300018310547
2021-01-05,127.96806335449219,182.8699951171875
2021-01-06,123.66048431396484,179.89999389648438
2021-01-07,127.88015747070312,179.47999572753906
2021-01-08,128.98391723632812,173.33999633789062
2021-01-11,125.98521423339844,173.0
2021-01-12,125.80941009521484,174.1199951171875
2021-01-13,127.85086059570312,173.3699951171875
2021-01-14,125.9168701171875,173.27999877929688
2021-01-15,124.18793487548828,171.1300048828125
2021-01-19,124.86193084716797,172.5800018310547
2021-01-20,128.96438598632812,175.38999938964844
2021-01-21,133.69204711914062,175.27999877929688
2021-01-22,135.8409423828125,173.89999389648438
2021-01-25,139.60150146484375,174.0500030517578
2021-01-26,139.83599853515625,173.6199951171875
2021-01-27,138.76148986816406,172.52000427246094
2021-01-28,133.90689086914062,172.67999267578125
2021-01-29,128.8960418701172,172.61000061035156
2021-02-01,131.02540588378906,174.22999572753906
2021-02-02,131.8556671142578,172.11000061035156
2021-02-03,130.830078125,171.85000610351562
2021-02-04,134.19996643066406,168.14999389648438
2021-02-05,133.7841796875,169.80999755859375
2021-02-08,133.93093872070312,171.52000427246094
2021-02-09,133.05050659179688,172.0800018310547
2021-02-10,132.44398498535156,172.7100067138672
2021-02-11,132.18963623046875,171.2100067138672
2021-02-12,132.42442321777344,170.69000244140625
2021-02-16,130.29188537597656,168.24000549316406
2021-02-17,127.99303436279297,166.3300018310547
2021-02-18,126.88758850097656,166.32000732421875
2021-02-19,127.04409790039062,167.00999450683594
2021-02-22,123.25830841064453,169.50999450683594
2021-02-23,123.1213607788086,169.1199951171875
2021-02-24,122.6224594116211,169.0
2021-02-25,118.35734558105469,165.82000732421875
2021-02-26,118.6214599609375,161.80999755859375
2021-03-01,125.00936126708984,161.52999877929688
2021-03-02,122.39746856689453,162.41000366210938
2021-03-03,119.40406036376953,160.6199951171875
2021-03-04,117.51602935791016,159.0399932861328
2021-03-05,118.77798461914062,159.13999938964844
2021-03-08,113.82807922363281,157.49000549316406
2021-03-09,118.45514678955078,160.83999633789062
2021-03-10,117.36931610107422,161.66000366210938
2021-03-11,119.30624389648438,161.52000427246094
2021-03-12,118.39645385742188,161.49000549316406
2021-03-15,121.29205322265625,162.1999969482422
2021-03-16,122.83769226074219,162.35000610351562
2021-03-17,122.0453109741211,163.50999450683594
2021-03-18,117.90733337402344,162.55999755859375
2021-03-19,117.37908935546875,163.24000549316406
2021-03-22,120.70512390136719,163.0
2021-03-23,119.87361907958984,161.80999755859375
2021-03-24,117.4769058227539,162.3699951171875
2021-03-25,117.9660415649414,161.77999877929688
2021-03-26,118.57254791259766,162.24000549316406
2021-03-29,118.7486343383789,160.30999755859375
2021-03-30,117.29106140136719,157.57000732421875
2021-03-31,119.49211883544922,159.9600067138672
2021-04-01,120.32361602783203,161.97999572753906
2021-04-05,123.16049194335938,161.9199981689453
2021-04-06,123.46375274658203,163.22000122070312
2021-04-07,125.11698150634766,162.75999450683594
2021-04-08,127.52344512939453,164.50999450683594
2021-04-09,130.1060028076172,163.27000427246094
2021-04-12,128.3843231201172,162.27999877929688
2021-04-13,131.5048828125,163.42999267578125
2021-04-14,129.15711975097656,162.72000122070312
2021-04-15,131.57337951660156,165.35000610351562
2021-04-16,131.24075317382812,166.35000610351562
2021-04-19,131.90599060058594,165.88999938964844
2021-04-20,130.213623046875,166.47999572753906
2021-04-21,130.5950927734375,168.1300048828125
2021-04-22,129.0690460205078,167.0399932861328
2021-04-23,131.3972930908203,166.39999389648438
2021-04-26,131.78858947753906,166.83999633789062
2021-04-27,131.4657745361328,166.4199981689453
2021-04-28,130.67337036132812,166.91000366210938
2021-04-29,130.57554626464844,166.22000122070312
2021-04-30,128.59954833984375,165.66000366210938
2021-05-03,129.65597534179688,167.80999755859375
2021-05-04,125.06806945800781,166.5800018310547
2021-05-05,125.31262969970703,167.27000427246094
2021-05-06,126.9169692993164,170.05999755859375
2021-05-07,127.59308624267578,171.58999633789062
2021-05-10,124.30059051513672,172.11000061035156
2021-05-11,123.37950134277344,172.13999938964844
2021-05-12,120.30259704589844,170.42999267578125
2021-05-13,122.45838928222656,171.1300048828125
2021-05-14,124.88854217529297,172.69000244140625
2021-05-17,123.73225402832031,174.6999969482422
2021-05-18,122.34080505371094,175.0399932861328
2021-05-19,122.18402862548828,175.16000366210938
2021-05-20,124.7513656616211,175.9600067138672
2021-05-21,122.90913391113281,176.0399932861328
2021-05-24,124.54557800292969,176.35000610351562
2021-05-25,124.34957885742188,177.9499969482422
2021-05-26,124.30059051513672,177.63999938964844
2021-05-27,122.76215362548828,177.7100067138672
2021-05-28,122.10562896728516,178.3800048828125
2021-06-01,121.78225708007812,177.89999389648438
2021-06-02,122.54656982421875,178.77000427246094
2021-06-03,121.05712890625,175.27000427246094
2021-06-04,123.35991668701172,177.16000366210938
2021-06-07,123.36969757080078,177.8699951171875
2021-06-08,124.19281005859375,177.32000732421875
2021-06-09,124.57499694824219,176.97999572753906
2021-06-10,123.5754623413086,177.74000549316406
2021-06-11,124.7905502319336,175.74000549316406
2021-06-14,127.85763549804688,174.7100067138672
2021-06-15,127.0345458984375,174.0500030517578
2021-06-16,127.53426361083984,171.11000061035156
2021-06-17,129.1413116455078,165.85000610351562
2021-06-18,127.83807373046875,164.92999267578125
2021-06-21,129.6410675048828,166.9499969482422
2021-06-22,131.2873077392578,166.25
2021-06-23,131.01295471191406,166.13999938964844
2021-06-24,130.728759765625,166.0399932861328
2021-06-25,130.43479919433594,166.58999633789062
2021-06-28,132.07125854492188,166.5800018310547
2021-06-29,133.59005737304688,164.8300018310547
2021-06-30,134.20742797851562,165.6300048828125
2021-07-01,134.51119995117188,166.1999969482422
2021-07-02,137.1471405029297,167.2899932861328
2021-07-06,139.1657257080078,168.1199951171875
2021-07-07,141.66445922851562,168.75999450683594
2021-07-08,140.3612060546875,168.64999389648438
2021-07-09,142.19363403320312,169.2100067138672
2021-07-12,141.5959014892578,169.0
2021-07-13,142.7129669189453,169.22000122070312
2021-07-14,146.1524200439453,171.0399932861328
2021-07-15,145.49588012695312,171.07000732421875
2021-07-16,143.44789123535156,169.41000366210938
2021-07-19,139.5870819091797,169.61000061035156
2021-07-20,143.2126922607422,169.38999938964844
2021-07-21,142.47781372070312,168.75999450683594
2021-07-22,143.8496551513672,169.08999633789062
2021-07-23,145.5742645263672,168.55999755859375
2021-07-26,145.99563598632812,168.16000366210938
2021-07-27,143.82028198242188,168.44000244140625
2021-07-28,142.0662384033203,169.2899932861328
2021-07-29,142.7129669189453,171.1699981689453
2021-07-30,142.92852783203125,169.82000732421875
2021-08-02,142.59535217285156,169.61000061035156
2021-08-03,144.3983917236328,169.49000549316406
2021-08-04,143.9966278076172,169.52999877929688
2021-08-05,144.1044158935547,168.86000061035156
2021-08-06,143.41746520996094,164.63999938964844
2021-08-09,143.368408203125,161.72000122070312
2021-08-10,142.88751220703125,161.77000427246094
2021-08-11,143.1427001953125,164.0
2021-08-12,146.11622619628906,164.0399932861328
2021-08-13,146.32235717773438,166.38999938964844
2021-08-16,148.3046875,167.22000122070312
2021-08-17,147.3920135498047,166.97000122070312
2021-08-18,143.6333770751953,167.10000610351562
2021-08-19,143.967041015625,166.61000061035156
2021-08-20,145.42929077148438,166.6999969482422
2021-08-23,146.92095947265625,168.72999572753906
2021-08-24,146.83265686035156,168.64999389648438
2021-08-25,145.59613037109375,167.47999572753906
2021-08-26,144.79136657714844,167.6699981689453
2021-08-27,145.83168029785156,170.19000244140625
2021-08-30,150.26744079589844,169.35000610351562
2021-08-31,149.00148010253906,169.69000244140625
2021-09-01,149.66879272460938,169.6999969482422
2021-09-02,150.7875518798828,169.25
2021-09-03,151.42544555664062,171.05999755859375
2021-09-07,153.7709197998047,167.7100067138672
2021-09-08,152.2203826904297,167.2899932861328
2021-09-09,151.19973754882812,168.02999877929688
2021-09-10,146.19473266601562,167.17999267578125
2021-09-13,146.76393127441406,167.74000549316406
2021-09-14,145.3605499267578,168.82000732421875
2021-09-15,146.2536163330078,167.8300018310547
2021-09-16,146.01809692382812,164.02999877929688
2021-09-17,143.33895874023438,163.77000427246094
2021-09-20,140.27706909179688,164.94000244140625
2021-09-21,140.75791931152344,166.0399932861328
2021-09-22,143.1328887939453,165.4199981689453
2021-09-23,144.09463500976562,163.50999450683594
2021-09-24,144.18292236328125,163.3000030517578
2021-09-27,142.6617889404297,163.63999938964844
2021-09-28,139.2662811279297,162.0500030517578
2021-09-29,140.1691436767578,161.32000732421875
2021-09-30,138.86390686035156,164.22000122070312
2021-10-01,139.9925079345703,164.58999633789062
2021-10-04,136.54786682128906,165.36000061035156
2021-10-05,138.48118591308594,164.58999633789062
2021-10-06,139.35458374023438,165.02999877929688
2021-10-07,140.62051391601562,164.16000366210938
2021-10-08,140.23779296875,164.22999572753906
2021-10-11,140.1495361328125,163.9199981689453
2021-10-12,138.8737030029297,164.66000366210938
2021-10-13,138.28489685058594,167.58999633789062
2021-10-14,141.08181762695312,168.0
2021-10-15,142.1416778564453,165.3300018310547
2021-10-18,143.81982421875,164.9199981689453
2021-10-19,145.98867797851562,165.4499969482422
2021-10-20,146.47935485839844,166.89999389648438
2021-10-21,146.6952362060547,166.75
2021-10-22,145.91995239257812,167.77000427246094
2021-10-25,145.8708953857422,168.92999267578125
2021-10-26,146.53823852539062,167.67999267578125
2021-10-27,146.07699584960938,168.1199951171875
2021-10-28,149.7276611328125,168.0800018310547
2021-10-29,147.00929260253906,166.64999389648438
2021-11-01,146.18495178222656,167.52000427246094
2021-11-02,147.22518920898438,167.16000366210938
2021-11-03,148.6677703857422,165.77000427246094
2021-11-04,148.14764404296875,167.64999389648438
2021-11-05,148.6783905029297,169.83999633789062
2021-11-08,147.8528289794922,170.4499969482422
2021-11-09,148.2164764404297,171.2899932861328
2021-11-10,145.3761749267578,173.14999389648438
2021-11-11,145.3270263671875,174.1199951171875
2021-11-12,147.41058349609375,174.4499969482422
2021-11-15,147.42041015625,174.17999267578125
2021-11-16,148.40321350097656,172.9199981689453
2021-11-17,150.8503875732422,174.5
2021-11-18,155.15505981445312,173.94000244140625
2021-11-19,157.78900146484375,172.61000061035156
2021-11-22,158.2509002685547,168.74000549316406
2021-11-23,158.63421630859375,167.27999877929688
2021-11-24,159.15509033203125,167.1199951171875
2021-11-26,154.11328125,166.85000610351562
2021-11-29,157.4842987060547,166.6199951171875
2021-11-30,162.45729064941406,165.5
2021-12-01,161.9364013671875,166.16000366210938
2021-12-02,160.94378662109375,165.24000549316406
2021-12-03,159.05677795410156,166.6300048828125
2021-12-06,162.47694396972656,166.22000122070312
2021-12-07,168.23617553710938,166.80999755859375
2021-12-08,172.06907653808594,166.89999389648438
2021-12-09,171.5580596923828,165.8800048828125
2021-12-10,176.36395263671875,166.5800018310547
2021-12-13,172.71774291992188,167.0
2021-12-14,171.33201599121094,165.44000244140625
2021-12-15,176.21652221679688,166.14999389648438
2021-12-16,169.297607421875,168.16000366210938
2021-12-17,168.1968536376953,167.8000030517578
2021-12-20,166.83074951171875,167.08999633789062
2021-12-21,170.01502990722656,167.02000427246094
2021-12-22,172.61944580078125,168.58999633789062
2021-12-23,173.2484588623047,168.97000122070312
2021-12-27,177.2288360595703,169.3699951171875
2021-12-28,176.2067108154297,168.63999938964844
2021-12-29,176.29513549804688,168.58999633789062
2021-12-30,175.1354522705078,169.8000030517578
2021-12-31,174.51626586914062,170.9600067138672
2022-01-03,178.87991333007812,168.3300018310547
2022-01-04,176.60964965820312,169.57000732421875
2022-01-05,171.91184997558594,169.05999755859375
2022-01-06,169.04208374023438,166.99000549316406
2022-01-07,169.20916748046875,167.75
2022-01-10,169.2288055419922,168.25999450683594
2022-01-11,172.06907653808594,170.2899932861328
2022-01-12,172.51136779785156,170.74000549316406
2022-01-13,169.2288055419922,170.16000366210938
2022-01-14,170.0936737060547,169.6699981689453
2022-01-18,166.87991333007812,169.38999938964844
2022-01-19,163.37130737304688,172.0800018310547
2022-01-20,161.6808624267578,171.64999389648438
2022-01-21,159.6169891357422,171.08999633789062
2022-01-24,158.84059143066406,172.02999877929688
2022-01-25,157.0322265625,172.5800018310547
2022-01-26,156.9437713623047,169.7899932861328
2022-01-27,156.48184204101562,167.60000610351562
2022-01-28,167.40078735351562,167.10000610351562
2022-01-31,171.7742462158203,168.08999633789062
2022-02-01,171.607177734375,168.22999572753906
2022-02-02,172.8159942626953,168.83999633789062
2022-02-03,169.92657470703125,168.60000610351562
2022-02-04,169.64120483398438,168.86000061035156
2022-02-07,168.92286682128906,170.11000061035156
2022-02-08,172.0423126220703,170.6300048828125
2022-02-09,173.4691925048828,171.2100067138672
2022-02-10,169.37550354003906,170.55999755859375
2022-02-11,165.95098876953125,173.80999755859375
2022-02-14,166.1871795654297,174.74000549316406
2022-02-15,170.03485107421875,173.0800018310547
2022-02-16,169.7986602783203,174.86000061035156
2022-02-17,166.1871795654297,177.25
2022-02-18,164.6323699951172,177.1199951171875
2022-02-22,161.69992065429688,177.49000549316406
2022-02-23,157.5176544189453,178.2899932861328
2022-02-24,160.14508056640625,177.13999938964844
2022-02-25,162.22145080566406,176.5500030517578
2022-02-28,162.48712158203125,178.3800048828125
2022-03-01,160.5977325439453,181.6199951171875
2022-03-02,163.90419006347656,179.72999572753906
2022-03-03,163.57945251464844,180.8000030517578
2022-03-04,160.56820678710938,183.67999267578125
2022-03-07,156.75994873046875,186.41000366210938
2022-03-08,154.92959594726562,191.50999450683594
2022-03-09,160.35174560546875,185.82000732421875
2022-03-10,155.9923858642578,186.39999389648438
2022-03-11,152.26280212402344,185.08999633789062
2022-03-14,148.2183074951172,182.3000030517578
2022-03-15,152.61708068847656,178.88999938964844
2022-03-16,157.0453338623047,180.00999450683594
2022-03-17,158.05886840820312,180.88999938964844
2022-03-18,161.36529541015625,179.3000030517578
2022-03-21,162.7429656982422,180.6699981689453
2022-03-22,166.128173828125,179.36000061035156
2022-03-23,167.4959716796875,181.80999755859375
2022-03-24,171.29444885253906,183.1300048828125
2022-03-25,171.9340362548828,182.3800048828125
2022-03-28,172.80003356933594,179.05999755859375
2022-03-29,176.10646057128906,179.13999938964844
2022-03-30,174.93545532226562,180.5800018310547
2022-03-31,171.8258056640625,180.64999389648438
2022-04-01,171.53057861328125,179.5
2022-04-04,175.5947723388672,180.3699951171875
2022-04-05,172.26864624023438,179.24000549316406
2022-04-06,169.0901336669922,179.66000366210938
2022-04-07,169.39520263671875,180.33999633789062
2022-04-08,167.37789916992188,181.47000122070312
2022-04-11,163.1071014404297,182.3699951171875
2022-04-12,164.9866485595703,183.77000427246094
2022-04-13,167.68292236328125,184.64999389648438
2022-04-14,162.65440368652344,184.0399932861328
2022-04-18,162.4379425048828,184.61000061035156
2022-04-19,164.73077392578125,181.82000732421875
2022-04-20,164.56349182128906,182.7100067138672
2022-04-21,163.7664031982422,182.05999755859375
2022-04-22,159.2102508544922,180.2899932861328
2022-04-25,160.28285217285156,177.0500030517578
2022-04-26,154.29978942871094,177.32000732421875
2022-04-27,154.07347106933594,175.97999572753906
2022-04-28,161.03074645996094,176.92999267578125
2022-04-29,155.13624572753906,176.91000366210938
2022-05-02,155.4413299560547,173.6300048828125
2022-05-03,156.9370574951172,174.08999633789062
2022-05-04,163.37278747558594,175.8000030517578
2022-05-05,154.27027893066406,175.1300048828125
2022-05-06,154.9995574951172,175.4199981689453
2022-05-09,149.85523986816406,172.8800048828125
2022-05-10,152.26971435546875,171.4199981689453
2022-05-11,144.3758544921875,172.82000732421875
2022-05-12,140.4929656982422,170.1699981689453
2022-05-13,144.9770050048828,168.7899932861328
2022-05-16,143.42974853515625,170.39999389648438
2022-05-17,147.07611083984375,169.3300018310547
2022-05-18,138.77821350097656,169.4199981689453
2022-05-19,135.3585205078125,171.91000366210938
2022-05-20,135.5950469970703,172.02999877929688
2022-05-23,141.0349884033203,172.8300018310547
2022-05-24,138.3248748779297,174.1300048828125
2022-05-25,138.48252868652344,173.0800018310547
2022-05-26,141.6952667236328,172.75999450683594
2022-05-27,147.47030639648438,172.85000610351562
2022-05-31,146.68191528320312,171.13999938964844
2022-06-01,146.5537872314453,172.22999572753906
2022-06-02,149.01754760742188,174.35000610351562
2022-06-03,143.27206420898438,172.5800018310547
2022-06-06,144.0210723876953,171.82000732421875
2022-06-07,146.5537872314453,172.94000244140625
