Date,Close_AAPL,Close_TLT,High_AAPL,High_TLT,Low_AAPL,Low_TLT,Open_AAPL,Open_TLT,Volume_AAPL,Volume_TLT
2020/3/6,70.14151763916016,146.7107391357422,70.5759151634938,148.96281759340883,68.24862422437134,144.37068341004783,68.43548440571074,147.17698912470695,226176800,76288300
2020/3/9,64.5938949584961,150.68699645996094,67.48662548846899,158.08543327315877,63.8245990046388,149.85126645594596,64.00660831738968,157.55761015541077,286744800,41552800
2020/3/10,69.24603271484375,142.9630584716797,69.5129811258908,152.12972426366616,65.37044835521063,142.5407973210928,67.25606913589775,149.23545610518036,285290000,37728300
2020/3/11,66.84107208251953,137.70237731933594,68.24618550081415,146.93942435906456,65.97470631539656,136.9106357995936,67.31672823268998,145.5318689645858,255598800,29519300
2020/3/12,60.24021911621094,138.5557098388672,65.52334303397203,146.3500188784866,60.184403971944676,136.93703048205862,62.11127620771815,143.8428149501202,418474000,24361800
2020/3/13,67.45748901367188,135.4238739013672,67.93071607578169,139.1714700411935,61.38565875889742,133.8843664597092,64.28325061879912,136.35637340399254,370732000,19812900
2020/3/16,58.779293060302734,144.19473266601562,62.873283657436204,146.16529447312791,58.242970742071286,138.8284418374783,58.71619413875295,141.08932592500082,322423600,30496700
2020/3/17,61.36381149291992,134.57940673828125,62.516533028751404,145.70785996678435,57.85467155764232,134.3418922769099,60.06547737431807,143.834054230843,324056000,18570900
2020/3/18,59.86164093017578,126.98736572265625,60.66976261253334,135.59980358398184,57.54405525777932,122.2896589203129,58.18715696326524,134.45616689541978,300233600,47061000
2020/3/19,59.40297317504883,130.44464111328125,61.35896558109421,134.99278355498834,58.87636011980493,127.77909547939333,60.036365596883776,129.2746140498864,271857200,21175300
2020/3/20,55.63174819946289,140.2534637451172,61.11386719257989,140.2534637451172,55.330824836574074,133.81393361322347,59.98540735898822,134.86080040077823,401693200,20863100
2020/3/23,54.44989776611328,146.0332489013672,55.45216343682044,146.64025672226134,51.59599344484774,137.73751114497904,55.350238679238295,138.55564278292368,336752800,19971800
2020/3/24,59.912601470947266,143.3149871826172,60.109170897229895,145.54946693869815,56.859698759909456,141.1156902708102,57.35961698057595,141.854650811551,287531200,11948600
2020/3/25,59.582557678222656,142.98947143554688,62.67186075528643,146.63150631263224,59.28648895944169,142.1801318432437,60.851767993758266,143.91317875422664,303602000,10750600
2020/3/26,62.717952728271484,143.69325256347656,62.77619331035084,145.75179114751427,59.7863903670256,142.75196051287156,59.825219890403275,144.2738701405464,252087200,10576200
2020/3/27,60.12129592895508,147.52883911132812,62.094273652565946,148.0126871328553,59.95384682888378,144.79291312426747,61.33711636840459,145.61105858311223,204216800,12550000
2020/3/30,61.83704376220703,146.31483459472656,62.0093475048291,149.64896287969387,60.52414930589501,145.98053716131247,60.849342024154396,148.05667402844188,167976400,13473200
2020/3/31,61.71084976196289,145.12718200683594,63.700817094858024,146.84263063341206,61.15511640489983,144.76649415053404,62.0287624061651,145.76937284172016,197002000,11464800
2020/4/1,58.46379470825195,147.16049194335938,60.3591169738146,148.852003748435,58.0318264145662,146.5966591559455,59.82036933508518,148.42911907574907,176218400,11334700
2020/4/2,59.43937301635742,148.09434509277344,59.49276269917482,149.0810490628188,57.49066070248686,147.35430367240605,58.32547715782636,148.7374636844756,165934000,5771200
2020/4/3,58.585140228271484,148.4467315673828,59.626231543601605,150.05894397439997,57.99300285608874,148.12957480792315,58.9224639013772,148.49078373119195,129880000,6570800
2020/4/6,63.695953369140625,148.05911254882812,63.85126406814097,148.24412628282886,60.519286350194704,146.71119951327958,60.888155740548534,147.12526570776413,201820400,9434800
2020/4/7,62.95821762084961,146.5085906982422,65.93589399470639,146.61430516118384,62.853867417629125,144.22683058751107,65.71747694762487,145.32806771927352,202887200,13811400
2020/4/8,64.56961822509766,145.4425811767578,64.88509803559353,146.4116751894444,63.395052482452144,144.5968386228091,63.76149282104844,145.46020473412543,168895200,10147100
2020/4/9,65.0355453491211,145.7068634033203,65.54032183594127,146.05925385166842,64.23713674062121,144.28846966804323,65.20785277807086,144.72896444989533,161834800,14259100
2020/4/13,66.31204223632812,144.37655639648438,66.42125075775364,145.98876871461232,64.51136064871955,144.37655639648438,65.11320728466447,145.1430129217396,131022800,8750300
2020/4/14,69.66101837158203,144.34133911132812,69.95223619410436,145.13423785149112,67.47690692059525,144.02418230382992,67.9501340306998,144.34133911132812,194994800,9019100
2020/4/15,69.02517700195312,148.16482543945312,69.48626555936471,148.534852903555,68.10299988712995,146.89621169918004,68.53253899378625,146.94906892467043,131154400,10027800
2020/4/16,69.57364654541016,149.84759521484375,69.94009422345636,150.05023260632086,68.5204205220071,148.90494284635824,69.7410956561746,149.11637185612022,157125200,8265400
2020/4/17,68.6296157836914,147.83885192871094,69.636739522461,150.50824914814797,67.18810198275611,147.363123493978,69.08828263215949,149.60964950000425,215250000,8612100
2020/4/20,67.2051010131836,149.02821350097656,68.35782638874939,149.14273301517906,67.18568994969831,147.97102860187732,67.45263835997193,148.39389987294996,130015200,6462600
2020/4/21,65.12775421142578,150.90467834472656,67.28274465717786,151.6623298163136,64.4142774447653,150.4553785605699,67.04734575925282,151.4685110601286,180991600,7850700
2020/4/22,67.0036849975586,149.36297607421875,67.4405043108994,150.11182263744865,66.05723821466911,148.63176651043156,66.39940914673265,149.7418086056944,116862400,6230200
2020/4/23,66.74401092529297,150.15585327148438,68.37481424450658,150.5875295252005,66.7051813931717,149.42463036973774,66.94786041444767,149.65368280144764,124814400,5968600
2020/4/24,68.67086791992188,150.5082550048828,68.68057715232159,150.5082550048828,67.22207418369496,149.3894079291367,67.27061293971914,149.42464159711133,126161200,6211800
2020/4/27,68.71942138671875,147.70672607421875,69.05189045933044,149.54799119311423,67.93799464568525,147.51290727824713,68.38694490813113,149.46870535189905,117087600,9039500
2020/4/28,67.60552978515625,149.40707397460938,69.36495298340253,149.63613995211819,67.51331796268283,148.40274602592035,69.18294368703222,148.49085039309128,112004800,9905400
2020/4/29,69.8260269165039,148.6317138671875,70.29682473918272,149.9972365568575,68.89414050420481,147.9709718781871,69.0979899625851,149.3541181182229,137280800,8619600
2020/4/30,71.2990951538086,146.89622497558594,71.47625350962926,149.08988068870607,69.97649890054853,146.86979636045214,70.36720857906009,148.6582043462968,183064000,11606100
2020/5/1,70.1512222290039,148.15414428710938,72.56102298757865,148.29528871148185,69.3697955313602,146.8221291153112,69.46686565282405,147.7571873713008,240616800,10209400
2020/5/4,71.14378356933594,147.45724487304688,71.27240315582554,147.91594399748155,69.48385993378157,146.85738788377427,70.17549663342325,147.8100924241922,133568000,8300900
2020/5/5,72.2115707397461,146.51341247558594,73.04638718577591,146.67220335612112,71.45926427424553,145.79007068283522,71.60487317175793,146.05471317687628,147751200,7831800
2020/5/6,72.95661163330078,144.14926147460938,73.59000046531965,144.35214816161798,72.52949409062046,142.94956084922683,72.91535293184648,143.99047064022733,142333600,14721500
2020/5/7,73.7113265991211,146.5574493408203,74.05836324243135,146.7603359864881,73.28178737986006,144.08747638476103,73.58513616899319,144.28154655375445,115215200,9164800
2020/5/8,75.46578216552734,144.65200805664062,75.51931637355732,145.90463393739736,74.04470105585122,144.38736575275868,74.3732060857613,145.10190401131996,133838400,8129800
